analysis_type,analysis_label,direction,pathway_library,pathway,enrichment_p_value,enrichment_adjusted_p_value,overlap_count,overlap_size,overlap,input_candidate_count,gene_ratio,candidate_genes,Level1_count,Level2_count,Level3_count,Level4_count,Level5_count,strongest_candidate_origin,pathway_priority
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,0.0771350340959617,0.343267442823141,2,66,2/66,139,0.014388489208633094,KMT2A;DPY30,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Formation Of Cornified Envelope R-HSA-6809371,0.0937655722608591,0.343267442823141,2,74,2/74,139,0.014388489208633094,CSTA;CAPN1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Nuclear Envelope (NE) Reassembly R-HSA-2995410,0.0959121851144226,0.343267442823141,2,75,2/75,139,0.014388489208633094,SEC13;RANGAP1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Protein Ubiquitination R-HSA-8852135,0.0980728472113654,0.343267442823141,2,76,2/76,139,0.014388489208633094,PCNA;HLA-A,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Regulation Of Insulin Secretion R-HSA-422356,0.1002472630968291,0.343267442823141,2,77,2/77,139,0.014388489208633094,ACSL3;GNG12,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Oncogenic MAPK Signaling R-HSA-6802957,0.1024351407163585,0.343267442823141,2,78,2/78,139,0.014388489208633094,RAP1B;QKI,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,TP53 Regulates Metabolic Genes R-HSA-5628897,0.1090766733146229,0.343267442823141,2,81,2/81,139,0.014388489208633094,YWHAE;COX6B1,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Interferon Gamma Signaling R-HSA-877300,0.1273100211373107,0.343267442823141,2,89,2/89,139,0.014388489208633094,HLA-A;GBP1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Platelet Adhesion To Exposed Collagen R-HSA-75892,0.0803057041431777,0.343267442823141,1,12,1/12,139,0.007194244604316547,ITGB1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211,0.0803057041431777,0.343267442823141,1,12,1/12,139,0.007194244604316547,FASN,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Transport Of Nucleosides And Free Purine And Pyrimidine Bases Across Plasma Membrane R-HSA-83936,0.0803057041431777,0.343267442823141,1,12,1/12,139,0.007194244604316547,SLC25A4,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Degradation Of Cysteine And Homocysteine R-HSA-1614558,0.086701405240232,0.343267442823141,1,13,1/13,139,0.007194244604316547,ETHE1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,"Synthesis, Secretion, And Inactivation Of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511",0.086701405240232,0.343267442823141,1,13,1/13,139,0.007194244604316547,DPP4,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Glycogen Synthesis R-HSA-3322077,0.086701405240232,0.343267442823141,1,13,1/13,139,0.007194244604316547,GYG2,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Alpha-Linolenic (Omega3) And Linoleic (Omega6) Acid Metabolism R-HSA-2046104,0.086701405240232,0.343267442823141,1,13,1/13,139,0.007194244604316547,ACSL1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Removal Of Flap Intermediate R-HSA-69166,0.0930529477800092,0.343267442823141,1,14,1/14,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Glycogen Breakdown (Glycogenolysis) R-HSA-70221,0.0930529477800092,0.343267442823141,1,14,1/14,139,0.007194244604316547,GYG2,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Heme Biosynthesis R-HSA-189451,0.0930529477800092,0.343267442823141,1,14,1/14,139,0.007194244604316547,UROD,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Leading Strand Synthesis R-HSA-69109,0.0930529477800092,0.343267442823141,1,14,1/14,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Mismatch Repair (MMR) Directed By MSH2:MSH3 (MutSbeta) R-HSA-5358606,0.0930529477800092,0.343267442823141,1,14,1/14,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565,0.0930529477800092,0.343267442823141,1,14,1/14,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Processive Synthesis On Lagging Strand R-HSA-69183,0.0993606343978926,0.343267442823141,1,15,1/15,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Glycogen Storage Diseases R-HSA-3229121,0.0993606343978926,0.343267442823141,1,15,1/15,139,0.007194244604316547,GYG2,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Mismatch Repair R-HSA-5358508,0.0993606343978926,0.343267442823141,1,15,1/15,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Processing Of SMDT1 R-HSA-8949664,0.1056247656497219,0.343267442823141,1,16,1/16,139,0.007194244604316547,PHB2,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Caspase Activation Via Death Receptors In Presence Of Ligand R-HSA-140534,0.1056247656497219,0.343267442823141,1,16,1/16,139,0.007194244604316547,FASN,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Cell-extracellular Matrix Interactions R-HSA-446353,0.1056247656497219,0.343267442823141,1,16,1/16,139,0.007194244604316547,ITGB1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Regulation Of Pyruvate Dehydrogenase (PDH) Complex R-HSA-204174,0.1056247656497219,0.343267442823141,1,16,1/16,139,0.007194244604316547,DLAT,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Translesion Synthesis By REV1 R-HSA-110312,0.1056247656497219,0.343267442823141,1,16,1/16,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Purine Catabolism R-HSA-74259,0.111845640128632,0.343267442823141,1,17,1/17,139,0.007194244604316547,ITPA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Removal Of Flap Intermediate From C-strand R-HSA-174437,0.111845640128632,0.343267442823141,1,17,1/17,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Translesion Synthesis By POLI R-HSA-5656121,0.111845640128632,0.343267442823141,1,17,1/17,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Translesion Synthesis By POLK R-HSA-5655862,0.111845640128632,0.343267442823141,1,17,1/17,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Vitamin B5 (Pantothenate) Metabolism R-HSA-199220,0.111845640128632,0.343267442823141,1,17,1/17,139,0.007194244604316547,FASN,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,MET Activates PTK2 Signaling R-HSA-8874081,0.111845640128632,0.343267442823141,1,17,1/17,139,0.007194244604316547,ITGB1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,ABC Transporters In Lipid Homeostasis R-HSA-1369062,0.1180235543171916,0.343267442823141,1,18,1/18,139,0.007194244604316547,PEX19,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,G Beta:Gamma Signaling Thru BTK R-HSA-8964315,0.1180235543171916,0.343267442823141,1,18,1/18,139,0.007194244604316547,GNG12,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114,0.1180235543171916,0.343267442823141,1,18,1/18,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Other Semaphorin Interactions R-HSA-416700,0.1241588027455548,0.343267442823141,1,19,1/19,139,0.007194244604316547,ITGB1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Processive Synthesis On C-strand Of Telomere R-HSA-174414,0.1241588027455548,0.343267442823141,1,19,1/19,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Prostacyclin Signaling Thru Prostacyclin Receptor R-HSA-392851,0.1241588027455548,0.343267442823141,1,19,1/19,139,0.007194244604316547,GNG12,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Scavenging By Class A Receptors R-HSA-3000480,0.1241588027455548,0.343267442823141,1,19,1/19,139,0.007194244604316547,FTH1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,"GABA Synthesis, Release, Reuptake And Degradation R-HSA-888590",0.1241588027455548,0.343267442823141,1,19,1/19,139,0.007194244604316547,ALDH5A1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,0.1241588027455548,0.343267442823141,1,19,1/19,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Translesion Synthesis By POLH R-HSA-110320,0.1241588027455548,0.343267442823141,1,19,1/19,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Class I Peroxisomal Membrane Protein Import R-HSA-9603798,0.130251677909176,0.343267442823141,1,20,1/20,139,0.007194244604316547,PEX19,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Signal Transduction By L1 R-HSA-445144,0.130251677909176,0.343267442823141,1,20,1/20,139,0.007194244604316547,ITGB1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Syndecan Interactions R-HSA-3000170,0.130251677909176,0.343267442823141,1,20,1/20,139,0.007194244604316547,ITGB1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616,0.130251677909176,0.343267442823141,1,20,1/20,139,0.007194244604316547,GNG12,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217,0.130251677909176,0.343267442823141,1,20,1/20,139,0.007194244604316547,GNG12,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Lagging Strand Synthesis R-HSA-69186,0.130251677909176,0.343267442823141,1,20,1/20,139,0.007194244604316547,PCNA,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,Reactome_2022,Nef-mediated Downmodulation Of Cell Surface Receptors By Recruitment To Clathrin Adapters R-HSA-164938,0.130251677909176,0.343267442823141,1,20,1/20,139,0.007194244604316547,HLA-A,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Protein Localization To Membrane (GO:0072657),0.2352085650936494,0.3436379984434438,2,192,2/192,96,0.020833333333333332,ROCK1;RAB8B,0,0,0,1,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Modification-Dependent Protein Catabolic Process (GO:0019941),0.2352085650936494,0.3436379984434438,2,192,2/192,96,0.020833333333333332,DDB1;RBX1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Regulation Of Mitotic Nuclear Division (GO:0007088),0.2364820634449505,0.3436379984434438,1,56,1/56,96,0.010416666666666666,PRMT5,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Nucleotide-Excision Repair (GO:0006289),0.2364820634449505,0.3436379984434438,1,56,1/56,96,0.010416666666666666,DDB1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Peptide Metabolic Process (GO:0006518),0.2364820634449505,0.3436379984434438,1,56,1/56,96,0.010416666666666666,AEBP1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,increased,GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),0.2364820634449505,0.3436379984434438,1,56,1/56,96,0.010416666666666666,THBS1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Cilium Organization (GO:0044782),0.2116641083072322,0.3447906190229291,3,228,3/228,139,0.02158273381294964,EHD2;ARL3;DNAH5,0,0,0,2,1,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Receptor-Mediated Endocytosis (GO:0006898),0.2081454869834706,0.3447906190229291,2,122,2/122,139,0.014388489208633094,DPP4;ITGB1,0,0,0,2,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),0.2057326204669729,0.3447906190229291,1,33,1/33,139,0.007194244604316547,HLA-A,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720),0.2057326204669729,0.3447906190229291,1,33,1/33,139,0.007194244604316547,HLA-A,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),0.2057326204669729,0.3447906190229291,1,33,1/33,139,0.007194244604316547,PIN1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Positive Regulation Of Protein Dephosphorylation (GO:0035307),0.2057326204669729,0.3447906190229291,1,33,1/33,139,0.007194244604316547,PIN1,0,0,0,1,0,Level 4,Priority 4 — Exploratory
exploratory_all_candidates,EXPLORATORY — includes nominal p < 0.05 candidates,decreased,GO_Biological_Process_2023,Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628),0.2057326204669729,0.3447906190229291,1,33,1/33,139,0.007194244604316547,DPP4,0,0,0,1,0,Level 4,Priority 4 — Exploratory
